Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
ha_innobase::can_reuse_mysql_template,0.0,0.03,0.013333333333333334
row_upd_changes_field_size_or_external,0.0,0.04,0.013333333333333334
handler::ha_thd,0.0,0.02,0.013333333333333334
Field_newdate::pack_length,0.01,0.02,0.013333333333333334
_raw_qspin_lock,0.01,0.02,0.013333333333333334
page_copy_rec_list_end_to_created_page,0.01,0.02,0.013333333333333334
ext4_da_invalidatepage,0.01,0.02,0.013333333333333334
do_invalidatepage_range,0.01,0.02,0.013333333333333334
dict_index_contains_col_or_prefix,0.0,0.03,0.013333333333333334
subselect_hash_sj_engine::engine_type,0.01,0.02,0.013333333333333334
btr_pcur_t::copy_stored_position,0.01,0.02,0.0125
free,0.01,0.02,0.0125
Item_cache_decimal::val_decimal,0.01,0.02,0.0125
ibuf_merge_or_delete_for_page,0.01,0.02,0.0125
truncate_inode_page,0.01,0.02,0.0125
ext4_dirty_inode,0.01,0.02,0.0125
release_pages,0.0,0.02,0.0125
std::chrono::_V2::steady_clock::now,0.01,0.02,0.0125
Field_newdate::get_date,0.01,0.02,0.0125
pthread_cond_timedwait@@GLIBC_2.3.2,0.01,0.02,0.0125
page_add_new_anon_rmap,0.01,0.02,0.012
block_write_end,0.01,0.02,0.012
__strncpy_sse2_unaligned,0.01,0.01,0.01
Item_sum_count::clear,0.01,0.01,0.01
blk_mq_sched_put_request,0.01,0.01,0.01
blk_mq_finish_request,0.01,0.01,0.01
__blk_mq_finish_request,0.01,0.01,0.01
dict_index_t::get_col_pos,0.01,0.01,0.01
buf_flush_write_complete,0.01,0.01,0.01
Fil_shard::get_file_for_io,0.01,0.01,0.01
Field_num::val_decimal,0.01,0.01,0.01
Field_long::store,0.01,0.01,0.01
blk_mq_sched_restart,0.01,0.01,0.01
blk_mq_sched_restart_hctx.part.5,0.01,0.01,0.01
mntput,0.01,0.01,0.01
mod_delayed_work_on,0.01,0.01,0.01
__check_object_size,0.01,0.01,0.01
__find_get_block_slow,0.01,0.01,0.01
fil_space_t::get_recent_version,0.01,0.01,0.01
blk_mq_run_hw_queue,0.01,0.01,0.01
fsp_is_session_temporary,0.01,0.01,0.01
do_huge_pmd_anonymous_page,0.01,0.01,0.01
unmap_underlying_metadata,0.01,0.01,0.01
__zone_watermark_ok,0.01,0.01,0.01
__fsnotify_parent,0.01,0.01,0.01
__blk_mq_delay_run_hw_queue,0.01,0.01,0.01
kblockd_mod_delayed_work_on,0.01,0.01,0.01
path_put,0.01,0.01,0.01
ext4_reserve_inode_write,0.01,0.01,0.01
__mem_cgroup_try_charge,0.01,0.01,0.01
Item::default_charset,0.01,0.01,0.01
longlong10_to_str,0.01,0.01,0.01
ext4_invalidatepage,0.0,0.02,0.01
AIO::reserve_slot,0.01,0.01,0.01
decimal_sub,0.01,0.01,0.01
put_page,0.01,0.01,0.01
Field_new_decimal::unpack,0.01,0.01,0.01
buf_read_ahead_linear,0.0,0.02,0.01
handler::start_psi_batch_mode,0.01,0.01,0.01
buf_LRU_get_free_block,0.01,0.01,0.01
__ext4_journal_stop,0.01,0.01,0.01
create_empty_buffers,0.01,0.01,0.01
Item_cache_decimal::cache_value,0.01,0.01,0.01
AIOHandler::post_io_processing,0.01,0.01,0.01
truncate_inode_pages_final,0.01,0.01,0.01
Item_sum_sum::val_decimal,0.01,0.01,0.01
buf_LRU_get_free_only,0.01,0.01,0.01
block_invalidatepage_range,0.0,0.02,0.01
security_file_permission,0.0,0.02,0.01
fil_space_release,0.01,0.01,0.01
page_waitqueue,0.01,0.01,0.01
__vdso_getcpu,0.01,0.01,0.01
buf_LRU_add_block,0.01,0.01,0.01
fsp_is_checksum_disabled,0.01,0.01,0.01
btr_root_block_get,0.01,0.01,0.01
btr_root_get,0.01,0.01,0.01
btr_page_alloc_priv,0.01,0.01,0.01
get_futex_key,0.01,0.01,0.01
pthread_cond_wait@@GLIBC_2.3.2,0.01,0.01,0.01
sync_array_wait_event,0.01,0.01,0.01
sys_sched_yield,0.01,0.01,0.01
jbd2_journal_dirty_metadata,0.01,0.01,0.01
__ext4_handle_dirty_metadata,0.01,0.01,0.01
__mutex_unlock_slowpath,0.0,0.02,0.01
ext4_releasepage,0.01,0.01,0.01
Item::element_index,0.01,0.01,0.01
tree_insert,0.01,0.01,0.01
find_get_page,0.01,0.01,0.01
fsp_is_undo_tablespace,0.01,0.01,0.01
__audit_syscall_entry,0.0,0.02,0.01
ext4_mark_inode_dirty,0.01,0.01,0.01
__sched_yield,0.01,0.01,0.01
ext4_get_inode_flags,0.01,0.01,0.01
Field_newdate::real_type,0.01,0.01,0.01
row_prebuilt_t::can_prefetch_records,0.01,0.01,0.01
current_fs_time,0.01,0.01,0.01
touch_atime,0.01,0.01,0.01
iov_iter_fault_in_readable,0.01,0.01,0.01
__block_commit_write.isra.21,0.01,0.01,0.01
auditsys,0.0,0.02,0.01
pfs_memory_alloc_vc,0.0,0.02,0.01
memmove@plt,0.01,0.01,0.01
malloc_consolidate,0.01,0.01,0.01
Fil_shard::prepare_file_for_io,0.0,0.02,0.01
String::swap,0.01,0.01,0.01
Fil_system::space_acquire,0.01,0.01,0.01
page_cur_insert_rec_low,0.0,0.03,0.01
rw_lock_s_lock_spin,0.01,0.01,0.01
__wake_up_bit,0.01,0.01,0.01
create_page_buffers,0.01,0.01,0.01
memcmp@plt,0.0,0.02,0.01
rw_verify_area,0.0,0.02,0.01
find_vma,0.0,0.02,0.01
Field_longstr::report_if_important_data,0.01,0.01,0.01
mem_cgroup_cache_charge,0.01,0.01,0.01
JOIN::join_free,0.01,0.01,0.01
Protocol_classic::store_field,0.01,0.01,0.01
add_to_page_cache_lru,0.0,0.02,0.01
Item_field::get_date,0.0,0.02,0.01
fsp_reserve_free_extents,0.01,0.01,0.01
page_cur_delete_rec,0.01,0.01,0.01
page_delete_rec_list_start,0.01,0.01,0.01
PolicyMutex<TTASEventMutex<GenericPolicy> >::enter,0.0,0.02,0.01
unlock_page,0.0,0.02,0.01
page_delete_rec_list_end,0.01,0.01,0.01
Field::send_to_protocol,0.01,0.01,0.01
Item_sum_int::result_type,0.01,0.01,0.01
fil_page_get_next,0.01,0.01,0.01
srv_inc_activity_count,0.01,0.01,0.01
row_upd_rec_in_place,0.01,0.01,0.01
THD::send_result_set_row,0.01,0.01,0.01
rec_offs_nth_size,0.01,0.01,0.01
rec_offs_nth_default,0.01,0.01,0.01
row_ins_index_entry_set_vals,0.0,0.02,0.01
fsp_get_space_header,0.01,0.01,0.01
end_page_writeback,0.0,0.02,0.01
Field_longlong::store,0.01,0.01,0.01
fsnotify,0.01,0.01,0.01
buf_page_create,0.0,0.02,0.008
mark_buffer_dirty,0.0,0.01,0.008
Field::is_array,0.0,0.01,0.0075
test_clear_page_writeback,0.0,0.01,0.0075
std::_Rb_tree_decrement,0.0,0.01,0.0075
thd_trx_priority,0.0,0.01,0.0075
PFS_memory_safe_stat::count_free,0.0,0.01,0.0075
__page_cache_alloc,0.0,0.01,0.0075
ext4_mark_iloc_dirty,0.0,0.02,0.0075
__pagevec_release,0.0,0.01,0.0075
alloc_pages_current,0.0,0.01,0.0075
futex_wait_setup,0.0,0.01,0.0075
std::_Rb_tree_decrement@plt,0.0,0.01,0.0075
fil_aio_wait,0.0,0.02,0.006666666666666667
HashJoinIterator::SetReadingProbeRowState,0.0,0.01,0.006666666666666667
Item_cache::has_value,0.0,0.01,0.006666666666666667
wake_up_q,0.0,0.02,0.006666666666666667
try_to_wake_up,0.0,0.02,0.006666666666666667
"temptable::Allocator<std::__detail::_Hash_node<temptable::Indexed_cells, true>, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >::allocate",0.0,0.01,0.006666666666666667
kmem_cache_alloc,0.0,0.01,0.006666666666666667
__set_page_dirty,0.0,0.01,0.006666666666666667
PFS_session_all_memory_stat::count_uncontrolled_alloc,0.0,0.01,0.006666666666666667
fsp_get_space_header_block,0.0,0.01,0.006666666666666667
start_this_handle,0.0,0.01,0.006666666666666667
MaterializeIterator<DummyIteratorProfiler>::Read,0.0,0.01,0.006666666666666667
Item_view_ref::val_decimal,0.0,0.01,0.006666666666666667
fil_space_get,0.0,0.01,0.006666666666666667
__add_to_page_cache_locked,0.0,0.01,0.006666666666666667
convert_error_code_to_mysql,0.0,0.01,0.006666666666666667
unroll_tree_refs,0.0,0.01,0.006666666666666667
Field_varstring::data_length,0.0,0.01,0.006666666666666667
find_memory_class,0.0,0.01,0.006666666666666667
free_hot_cold_page,0.0,0.01,0.006666666666666667
free_hot_cold_page_list,0.0,0.01,0.006666666666666667
apic_timer_interrupt,0.0,0.01,0.006666666666666667
smp_apic_timer_interrupt,0.0,0.01,0.006666666666666667
page_move_rec_list_start,0.0,0.02,0.006666666666666667
page_copy_rec_list_end_no_locks,0.0,0.02,0.006666666666666667
btr_page_reorganize_low,0.0,0.02,0.006666666666666667
pthread_mutex_unlock,0.0,0.01,0.006666666666666667
buf_flush_insert_into_flush_list,0.0,0.01,0.006666666666666667
Field_str::result_type,0.0,0.01,0.005
_cond_resched,0.0,0.01,0.005
Field_varstring::pack,0.0,0.01,0.005
__fget_light,0.0,0.01,0.005
Filesort_info::unpack_addon_fields<true>,0.0,0.01,0.005
Field_num::charset,0.0,0.01,0.005
dec_zone_page_state,0.0,0.01,0.005
down_read_trylock,0.0,0.01,0.005
PFS_memory_safe_stat::count_alloc,0.0,0.01,0.005
ib_io_wr-3,0.0,0.01,0.005
LinuxAIOHandler::poll,0.0,0.01,0.005
generic_segment_checks,0.0,0.01,0.005
buf_flush_remove,0.0,0.01,0.005
page_rec_get_nth_const,0.0,0.01,0.005
try_to_release_page,0.0,0.01,0.005
jbd2_journal_try_to_free_buffers,0.0,0.01,0.005
pfs_end_file_wait_vc,0.0,0.01,0.005
jbd2_journal_grab_journal_head,0.0,0.01,0.005
ib_io_wr-4,0.0,0.01,0.005
rec_copy_prefix_to_dtuple,0.0,0.01,0.005
Query_term::child_count,0.0,0.01,0.005
get_buf_LRU_old_threshold,0.0,0.01,0.005
__schedule,0.0,0.01,0.005
finish_task_switch,0.0,0.01,0.005
SortFileIterator<true>::Read,0.0,0.01,0.005
Query_result_scalar_subquery::send_data,0.0,0.01,0.005
__clock_gettime,0.0,0.01,0.005
Field_temporal_with_date::get_internal_check_zero,0.0,0.01,0.005
close_tmp_table,0.0,0.01,0.005
JOIN::destroy,0.0,0.01,0.005
Query_block::cleanup,0.0,0.01,0.005
buf_flush_init_for_writing,0.0,0.01,0.005
lookup_page_cgroup,0.0,0.01,0.005
ext4_da_get_block_prep,0.0,0.01,0.005
Query_block::term_type,0.0,0.01,0.005
alloc_buffer_head,0.0,0.01,0.005
pthread_cond_timedwait@plt,0.0,0.01,0.005
__memset,0.0,0.01,0.005
jbd2_journal_stop,0.0,0.01,0.005
alloc_page_buffers,0.0,0.01,0.005
__vdso_clock_gettime,0.0,0.01,0.005
find_or_create_file,0.0,0.01,0.005
pfs_end_file_open_wait_and_bind_to_descriptor_vc,0.0,0.01,0.005
pfs_end_temp_file_open_wait_and_bind_to_descriptor_vc,0.0,0.01,0.005
HashJoinChunk::Rewind,0.0,0.01,0.005
policy_zonelist,0.0,0.01,0.005
Filesort_buffer::sort_buffer,0.0,0.01,0.005
check_unique_constraint,0.0,0.01,0.005
"std::_Hashtable<temptable::Indexed_cells, temptable::Indexed_cells, temptable::Allocator<temptable::Indexed_cells, temptable::Allocation_scheme<temptable::Exponential_policy, temptable::Prefer_RAM_over_MMAP_policy_obeying_per_table_limit> >, std::__detail::_Identity, temptable::Indexed_cells_equal_to, temptable::Indexed_cells_hash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash",0.0,0.01,0.005
activate_page,0.0,0.01,0.005
dict_index_build_node_ptr,0.0,0.01,0.0033333333333333335
os_aio_handler,0.0,0.01,0.0033333333333333335
file_update_time,0.0,0.01,0.0033333333333333335
update_time,0.0,0.01,0.0033333333333333335
Aggregator_simple::endup,0.0,0.01,0.0033333333333333335
kfree,0.0,0.01,0.0033333333333333335
Field_varstring::pack_length,0.0,0.01,0.0033333333333333335
futex_wait_queue_me,0.0,0.01,0.0033333333333333335
hrtimer_start_range_ns,0.0,0.01,0.0033333333333333335
delete_from_page_cache,0.0,0.01,0.0033333333333333335
Field_varstring::type,0.0,0.01,0.0033333333333333335
Field_longstr::check_string_copy_error,0.0,0.01,0.0033333333333333335
real_open_cached_file,0.0,0.01,0.0033333333333333335
page_copy_rec_list_start,0.0,0.01,0.0033333333333333335
__mem_cgroup_count_vm_event,0.0,0.01,0.0033333333333333335
ut_lock_free_hash_t::insert_or_update,0.0,0.01,0.0033333333333333335
update_io_ticks,0.0,0.0,0.0
cancel_dirty_page,0.0,0.0,0.0
ext4_orphan_del,0.0,0.0,0.0
Field_num::decimals,0.0,0.0,0.0
blk_account_io_done,0.0,0.0,0.0
aio_put_req,0.0,0.0,0.0
std::chrono::_V2::steady_clock::now@plt,0.0,0.0,0.0
TIME_to_longlong_datetime_packed,0.0,0.0,0.0
down_read,0.0,0.0,0.0
AggregateIterator::SetRollupLevel,0.0,0.0,0.0
dquot_active.isra.8,0.0,0.0,0.0
get_task_policy.part.26,0.0,0.0,0.0
__brelse,0.0,0.0,0.0
PFS_session_all_memory_stat::count_uncontrolled_free,0.0,0.0,0.0
__libc_recv,0.0,0.0,0.0
buf_flush_lists,0.0,0.0,0.0
zone_dirty_ok,0.0,0.0,0.0
Item_sum_count::val_int,0.0,0.0,0.0
__fdget,0.0,0.0,0.0
TableRowIterator::StartPSIBatchMode,0.0,0.0,0.0
Query_block::query_block,0.0,0.0,0.0
do_get_write_access,0.0,0.0,0.0
kmem_cache_free,0.0,0.0,0.0
ext4_get_inode_loc,0.0,0.0,0.0
__ext4_get_inode_loc,0.0,0.0,0.0
__getblk,0.0,0.0,0.0
__find_get_block,0.0,0.0,0.0
Field_new_decimal::type,0.0,0.0,0.0
__slab_alloc,0.0,0.0,0.0
add_transaction_credits,0.0,0.0,0.0
get_empty_filp,0.0,0.0,0.0
syscall@plt,0.0,0.0,0.0
Field_temporal_with_date::store_time,0.0,0.0,0.0
balance_dirty_pages_ratelimited,0.0,0.0,0.0
__put_single_page,0.0,0.0,0.0
Item_sum_avg::val_decimal,0.0,0.0,0.0
Log_files_capacity::update_status_variables,0.0,0.0,0.0
log_files_size_of_existing_files,0.0,0.0,0.0
std::_Rb_tree_increment,0.0,0.0,0.0
hrtimer_init,0.0,0.0,0.0
pthread_mutex_lock,0.0,0.0,0.0
__smp_mb__after_atomic,0.0,0.0,0.0
Field_temporal::date_flags,0.0,0.0,0.0
temptable::Table::~Table,0.0,0.0,0.0
temptable::Handler::delete_table,0.0,0.0,0.0
iov_iter_copy_from_user_atomic,0.0,0.0,0.0
put_ioctx,0.0,0.0,0.0
fput,0.0,0.0,0.0
fput_many,0.0,0.0,0.0
QEP_TAB::cleanup,0.0,0.0,0.0
free_page_and_swap_cache,0.0,0.0,0.0
tlb_remove_table_rcu,0.0,0.0,0.0
rcu_process_callbacks,0.0,0.0,0.0
clockid_to_kclock,0.0,0.0,0.0
mtr_t::set_log_mode,0.0,0.0,0.0
mtr_t::Command::prepare_write,0.0,0.0,0.0
FilterIterator::EndPSIBatchModeIfStarted,0.0,0.0,0.0
dict_table_copy_v_types,0.0,0.0,0.0
page_mem_alloc_heap,0.0,0.0,0.0
row_insert_for_mysql,0.0,0.0,0.0
std::__detail::_Prime_rehash_policy::_M_need_rehash,0.0,0.0,0.0
Encryption::is_encrypted_page,0.0,0.0,0.0
HashJoinIterator::ReadRowFromProbeChunkFile,0.0,0.0,0.0
mnt_clone_write,0.0,0.0,0.0
fil_io_set_encryption,0.0,0.0,0.0
__libc_pread64,0.0,0.0,0.0
Field_longlong::type,0.0,0.0,0.0
ext4_set_aops,0.0,0.0,0.0
ext4_update_bh_state,0.0,0.0,0.0
ext4_journal_check_start,0.0,0.0,0.0
ext4_nonda_switch,0.0,0.0,0.0
futex_wake,0.0,0.0,0.0
__wake_up_common_lock,0.0,0.0,0.0
tlb_finish_mmu,0.0,0.0,0.0
arch_tlb_finish_mmu,0.0,0.0,0.0
tlb_flush_mmu_free,0.0,0.0,0.0
free_pages_and_swap_cache,0.0,0.0,0.0
get_pageblock_flags_group,0.0,0.0,0.0
Item_decimal::val_decimal,0.0,0.0,0.0
Query_expression::finalize,0.0,0.0,0.0
sys_open,0.0,0.0,0.0
do_sys_open,0.0,0.0,0.0
do_filp_open,0.0,0.0,0.0
path_openat,0.0,0.0,0.0
vfs_tmpfile,0.0,0.0,0.0
ext4_tmpfile,0.0,0.0,0.0
d_tmpfile,0.0,0.0,0.0
set_bh_page,0.0,0.0,0.0
jbd2_journal_get_write_access,0.0,0.0,0.0
jbd2_journal_put_journal_head,0.0,0.0,0.0
__x86_indirect_thunk_rax,0.0,0.0,0.0
mtr_t::memo_release,0.0,0.0,0.0
Field_string::real_type,0.0,0.0,0.0
Item_exists_subselect::translate,0.0,0.0,0.0
__fdget_pos,0.0,0.0,0.0
Fil_shard::get_space_by_id,0.0,0.0,0.0
unmap_region,0.0,0.0,0.0
do_munmap,0.0,0.0,0.0
vm_munmap,0.0,0.0,0.0
__pagevec_lookup,0.0,0.0,0.0
buf_page_free_stale,0.0,0.0,0.0
lookup_ioctx,0.0,0.0,0.0
__lll_unlock_wake,0.0,0.0,0.0
pfs_get_thread_file_stream_locker_vc,0.0,0.0,0.0
unlock_buffer,0.0,0.0,0.0
wake_up_bit,0.0,0.0,0.0
bit_waitqueue,0.0,0.0,0.0
Protocol_classic::get_command,0.0,0.0,0.0
my_net_read,0.0,0.0,0.0
vio_read,0.0,0.0,0.0
__find_get_pages,0.0,0.0,0.0
sys_munmap,0.0,0.0,0.0
ima_file_free,0.0,0.0,0.0
innobase_basic_ddl::delete_impl<dd::Table>,0.0,0.0,0.0
row_drop_table_for_mysql,0.0,0.0,0.0
dict_drop_temporary_table_index,0.0,0.0,0.0
btr_free,0.0,0.0,0.0
fseg_free_step,0.0,0.0,0.0
btr_search_drop_page_hash_when_freed,0.0,0.0,0.0
temptable::Table::indexes_destroy,0.0,0.0,0.0
temptable::Hash_unique::~Hash_unique,0.0,0.0,0.0
__GI___munmap,0.0,0.0,0.0
pfs_get_thread_file_descriptor_locker_vc,0.0,0.0,0.0
TableRowIterator::EndPSIBatchModeIfStarted,0.0,0.0,0.0
Field_temporal_with_date::get_time,0.0,0.0,0.0
temptable::Handler::rnd_next,0.0,0.0,0.0
virtnet_poll,0.0,0.0,0.0
file_read_actor,0.0,0.0,0.0
static_key_enabled,0.0,0.0,0.0
lf_hash_search,0.0,0.0,0.0
net_rx_action,0.0,0.0,0.0
tracesys,0.0,0.0,0.0
LRUHp::adjust,0.0,0.0,0.0
buf_LRU_adjust_hp,0.0,0.0,0.0
HazardPointer::is_hp,0.0,0.0,0.0
__virt_addr_valid,0.0,0.0,0.0
buf_block_alloc,0.0,0.0,0.0
tcp_v4_do_rcv,0.0,0.0,0.0
mem_cgroup_uncharge_cache_page,0.0,0.0,0.0
__mem_cgroup_uncharge_common,0.0,0.0,0.0
my_net_write,0.0,0.0,0.0
ib_io_wr-1,0.0,0.0,0.0
__ext4_journal_get_write_access,0.0,0.0,0.0
Log_files_capacity::is_resizing_down,0.0,0.0,0.0
Log_files_stats::update,0.0,0.0,0.0
lock_hrtimer_base.isra.20,0.0,0.0,0.0
schedule_user,0.0,0.0,0.0
__wake_up,0.0,0.0,0.0
tcp_urg,0.0,0.0,0.0
tcp_v4_rcv,0.0,0.0,0.0
rec_set_nth_field,0.0,0.0,0.0
Field::null_offset,0.0,0.0,0.0
pthread_cond_broadcast@@GLIBC_2.3.2,0.0,0.0,0.0
futex_requeue,0.0,0.0,0.0
btr_search_update_hash_on_move,0.0,0.0,0.0
TemptableAggregateIterator<DummyIteratorProfiler>::Read,0.0,0.0,0.0
Aggregator_distinct::clear,0.0,0.0,0.0
Unique::reset,0.0,0.0,0.0
MEM_ROOT::ClearForReuse,0.0,0.0,0.0
__strcmp_sse42,0.0,0.0,0.0
inc_zone_page_state,0.0,0.0,0.0
Item_view_ref::save_in_field_inner,0.0,0.0,0.0
FilterIterator::StartPSIBatchMode,0.0,0.0,0.0
ip_local_deliver_finish,0.0,0.0,0.0
free@plt,0.0,0.0,0.0
next_zones_zonelist,0.0,0.0,0.0
Encryption::decrypt,0.0,0.0,0.0
napi_gro_receive,0.0,0.0,0.0
netif_receive_skb_internal,0.0,0.0,0.0
__netif_receive_skb,0.0,0.0,0.0
__netif_receive_skb_core,0.0,0.0,0.0
ip_rcv,0.0,0.0,0.0
ip_rcv_finish,0.0,0.0,0.0
ip_local_deliver,0.0,0.0,0.0
__memcpy,0.0,0.0,0.0
