Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
Log_event::write_header,0.12,0.28,0.17950000000000002
kmem_cache_alloc,0.13,0.22,0.1745
check_field_is_const,0.08,0.3,0.17250000000000004
futex_wake,0.13,0.21,0.16999999999999998
Lex_input_stream::add_digest_token,0.12,0.25,0.16949999999999998
lock_rec_convert_impl_to_expl,0.1,0.23,0.168
Table_ref::fetch_number_of_rows,0.1,0.25,0.16599999999999998
mutex_unlock,0.1,0.28,0.16550000000000004
MEM_ROOT::AllocSlow,0.1,0.22,0.1625
page_simple_validate_old,0.1,0.24,0.16099999999999998
locksys::Global_shared_latch_guard::Global_shared_latch_guard,0.12,0.22,0.16050000000000003
os_aio_handler,0.1,0.2,0.16
__blk_mq_alloc_request,0.12,0.23,0.15999999999999998
__alloc_skb,0.09,0.23,0.159
pfs_start_stage_v1,0.08,0.28,0.15749999999999997
rec_get_nth_field_offs,0.09,0.2,0.156
__vsnprintf_chk,0.1,0.22,0.155
__vdso_clock_gettime,0.09,0.21,0.15350000000000003
close_thread_table,0.11,0.22,0.1525
Batch_segment::write,0.1,0.21,0.1525
Query_expression::cleanup,0.1,0.19,0.15249999999999997
dev_hard_start_xmit,0.09,0.2,0.152
MEM_ROOT::ForceNewBlock,0.1,0.2,0.15199999999999997
MYSQL_BIN_LOG::prepare,0.09,0.19,0.15099999999999997
LinuxAIOHandler::poll,0.1,0.19,0.15050000000000002
add_key_fields,0.1,0.2,0.1505
check_table_access,0.09,0.24,0.15
mtr_t::Command::release_all,0.07,0.22,0.1495
ha_innobase::external_lock,0.08,0.21,0.14849999999999997
my_b_flush_io_cache,0.1,0.21,0.14800000000000002
pfs_memory_free_vc,0.11,0.21,0.14800000000000002
__mutex_unlock_slowpath,0.09,0.26,0.14750000000000002
Item::itemize,0.08,0.19,0.1475
check_trx_exists,0.08,0.2,0.1475
mysql_encryption_file_write,0.09,0.21,0.14600000000000002
Item_equal::update_const,0.06,0.21,0.14550000000000002
Field_new_decimal::store_value,0.1,0.22,0.14550000000000002
Sql_cmd_insert_base::prepare_inner,0.08,0.18,0.14450000000000002
DML_prelocking_strategy::handle_table,0.08,0.2,0.14450000000000002
sk_stream_alloc_skb,0.08,0.22,0.144
MEM_ROOT::AllocBlock,0.1,0.2,0.14299999999999996
ib_srv_wkr-3,0.01,0.39,0.14250000000000004
pfs_start_statement_vc,0.07,0.19,0.14199999999999996
Protocol_classic::send_field_metadata,0.08,0.18,0.14149999999999996
plugin_foreach_with_mask,0.04,0.24,0.1405
page_rec_get_n_recs_before,0.1,0.22,0.14
__vdso_gettimeofday,0.06,0.21,0.14
free,0.09,0.23,0.13999999999999996
PT_item_list::contextualize,0.07,0.21,0.1395
pfs_create_metadata_lock_vc,0.08,0.22,0.1395
ext4_get_inode_loc,0.09,0.2,0.139
__strcmp_sse42,0.1,0.19,0.1385
cleanup_items,0.09,0.21,0.1385
std::string::append,0.09,0.21,0.13800000000000004
check_stack_overrun,0.09,0.22,0.1375
bitmap_init,0.1,0.2,0.1375
check_one_table_access,0.07,0.2,0.137
THD::binlog_prepare_pending_rows_event<Update_rows_log_event>,0.09,0.17,0.137
Item::Item,0.1,0.17,0.1355
my_net_write,0.1,0.17,0.135
Item::save_in_field_inner,0.09,0.2,0.13499999999999995
mod_timer,0.08,0.2,0.1345
create_metadata_lock,0.09,0.2,0.1345
init_ref_part,0.08,0.17,0.13449999999999998
ha_prepare_low,0.08,0.16,0.1335
ib_io_wr-1,0.1,0.15,0.133
row_search_on_row_ref,0.1,0.17,0.133
Query_tables_list::reset_query_tables_list,0.1,0.2,0.1325
TTASEventMutex<GenericPolicy>::exit,0.08,0.17,0.1325
__pagevec_release,0.08,0.19,0.1325
sys_write,0.08,0.19,0.1325
Protocol_classic::parse_packet,0.08,0.17,0.13249999999999998
pagevec_lru_move_fn,0.09,0.2,0.1315
IO_CACHE_ostream::write,0.1,0.2,0.13050000000000003
blk_mq_get_tag,0.1,0.21,0.13000000000000003
ib_io_wr-4,0.11,0.15,0.1295
ut_lock_free_hash_t::insert_or_update,0.06,0.17,0.12949999999999998
lock_table,0.08,0.19,0.12900000000000003
ib_io_wr-2,0.11,0.15,0.1285
Protocol_classic::send_ok,0.08,0.17,0.12800000000000003
Item_equal::compare_const,0.06,0.19,0.128
__ext4_get_inode_loc,0.09,0.18,0.1275
loopback_xmit,0.06,0.16,0.12700000000000003
sk_reset_timer,0.08,0.2,0.12650000000000003
generic_make_request_checks,0.06,0.19,0.1265
lock_trx_release_locks,0.08,0.2,0.1265
btr_pcur_t::store_position,0.07,0.18,0.125
touch_atime,0.08,0.18,0.125
buf_LRU_block_free_non_file_page,0.09,0.16,0.12400000000000003
ib_io_wr-3,0.1,0.14,0.12399999999999997
futex_wait_setup,0.07,0.18,0.123
MDL_ticket_store::find_in_lists,0.05,0.17,0.12250000000000001
__virt_addr_valid,0.06,0.19,0.12200000000000003
Fil_shard::get_space_by_id,0.08,0.18,0.122
mem_heap_create_block,0.07,0.17,0.12199999999999997
check_single_table_access,0.07,0.18,0.12199999999999997
RecLock::create,0.08,0.16,0.12149999999999998
do_get_write_access,0.08,0.19,0.121
MDL_context::release_locks_stored_before,0.08,0.18,0.11950000000000005
get_best_ror_intersect,0.08,0.18,0.11950000000000002
buf_LRU_get_free_only,0.06,0.15,0.11850000000000002
TABLE::update_const_key_parts,0.07,0.19,0.11850000000000001
CreateIteratorFromAccessPath,0.07,0.21,0.11799999999999997
Arg_comparator::set_cmp_func,0.07,0.16,0.11750000000000001
Protocol_classic::send_eof,0.08,0.15,0.11700000000000003
btr_cur_optimistic_delete_func,0.06,0.17,0.11700000000000002
radix_tree_next_chunk,0.07,0.17,0.1165
pfs_get_thread_file_stream_locker_vc,0.05,0.18,0.1165
THD::decide_logging_format,0.06,0.19,0.11599999999999999
Item_field::itemize,0.07,0.17,0.1155
PFS_memory_safe_stat::count_alloc,0.06,0.18,0.11400000000000003
fil_space_get,0.06,0.19,0.11300000000000002
buf_flush_remove,0.06,0.17,0.11299999999999999
Item_cond_and::val_int,0.05,0.19,0.11100000000000002
dict_index_copy_types,0.08,0.15,0.11100000000000002
__kfree_skb,0.07,0.15,0.11000000000000001
operator delete,0.04,0.17,0.10950000000000004
btr_search_guess_on_hash,0.07,0.15,0.10900000000000001
iptable_filter_hook,0.05,0.16,0.1085
Rows_log_event::Rows_log_event,0.07,0.16,0.10750000000000004
digest_add_token,0.07,0.15,0.10750000000000001
btr_cur_pessimistic_delete,0.06,0.17,0.10650000000000004
ext4_mark_iloc_dirty,0.07,0.17,0.10600000000000002
Update_rows_log_event::Update_rows_log_event,0.06,0.15,0.10550000000000001
rw_verify_area,0.04,0.14,0.10500000000000005
RecLock::lock_alloc,0.06,0.16,0.10500000000000002
__nf_conntrack_find_get,0.04,0.15,0.10500000000000002
net_flush,0.06,0.16,0.10500000000000001
"PFS_buffer_scalable_container<PFS_metadata_lock, 1024, 1024, PFS_buffer_default_array<PFS_metadata_lock>, PFS_buffer_default_allocator<PFS_metadata_lock> >::allocate",0.05,0.15,0.10450000000000001
blk_mq_bio_to_request,0.05,0.16,0.10350000000000004
btr_compress,0.06,0.17,0.10300000000000005
operator new,0.06,0.14,0.10300000000000002
srv_master_thread,0.06,0.13,0.10200000000000002
MDL_context::release_lock,0.06,0.13,0.10200000000000002
Query_block::cleanup,0.07,0.14,0.10200000000000001
__sbitmap_queue_get,0.07,0.2,0.10150000000000003
pthread_self,0.08,0.15,0.10150000000000003
ha_innobase::store_lock,0.05,0.16,0.1015
__blk_mq_get_tag,0.07,0.2,0.10100000000000005
Item_field::set_field,0.04,0.15,0.10000000000000005
ut_lock_free_hash_t::get,0.06,0.13,0.09950000000000003
mysql_audit_notify,0.05,0.15,0.099
pfs_end_file_wait_vc,0.06,0.15,0.098
blk_throtl_bio,0.04,0.14,0.09750000000000003
clear_page_dirty_for_io,0.06,0.16,0.09700000000000004
mpage_map_and_submit_buffers,0.06,0.14,0.09650000000000003
sched_getcpu,0.06,0.13,0.09650000000000003
vfprintf,0.05,0.16,0.09650000000000003
Field::warn_if_overflow,0.06,0.13,0.09600000000000003
lru_add_drain_cpu,0.04,0.18,0.096
PT_insert::make_cmd,0.04,0.13,0.09500000000000006
iov_iter_fault_in_readable,0.06,0.13,0.09450000000000004
mtr_t::s_lock,0.05,0.13,0.09450000000000003
log_write_up_to,0.05,0.15,0.0945
__pthread_enable_asynccancel,0.06,0.14,0.09400000000000001
bitmap_free,0.05,0.15,0.09350000000000003
IO_CACHE_binlog_cache_storage::write,0.05,0.14,0.09350000000000001
ib_srv_wkr-2,0.01,0.35,0.09277777777777779
mysql_unlock_tables,0.04,0.14,0.09250000000000005
sp_add_used_routine,0.05,0.15,0.09250000000000004
LimitOffsetIterator::Read,0.03,0.13,0.09200000000000003
cmp_dtuple_rec,0.06,0.13,0.09200000000000001
store_key::copy,0.04,0.15,0.09150000000000001
"std::_Hashtable<std::string, std::pair<std::string const, Sroutine_hash_entry*>, Malloc_allocator<std::pair<std::string const, Sroutine_hash_entry*> >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::clear",0.06,0.15,0.09150000000000001
Item_bool_func2::resolve_type,0.03,0.13,0.09100000000000004
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > >, std::allocator<std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.06,0.11,0.09050000000000004
find_field_in_table,0.05,0.18,0.09050000000000002
_raw_qspin_lock,0.06,0.15,0.0905
JOIN::optimize_distinct_group_order,0.06,0.13,0.09000000000000004
Update_rows_log_event::~Update_rows_log_event,0.03,0.15,0.09000000000000001
Item_ident::itemize,0.05,0.14,0.09
MYSQL_BIN_LOG::change_stage,0.05,0.15,0.08750000000000004
thd_to_trx,0.06,0.13,0.08750000000000002
Table_map_log_event::init_charset_field,0.04,0.13,0.08750000000000002
_my_b_write,0.04,0.13,0.08700000000000004
row_sel_field_store_in_mysql_format_func,0.04,0.13,0.08700000000000004
mtr_t::Command::add_dirty_blocks_to_flush_list,0.05,0.13,0.08700000000000004
net_write_packet,0.04,0.12,0.08700000000000002
tcp_send_mss,0.05,0.12,0.08700000000000002
skb_release_all,0.05,0.14,0.08700000000000001
Field::set_warning,0.06,0.13,0.08600000000000005
Buf_fetch<Buf_fetch_other>::lookup,0.06,0.12,0.08600000000000003
rec_convert_dtuple_to_rec,0.03,0.15,0.08600000000000001
Item_func_eq::val_int,0.04,0.13,0.08600000000000001
rec_copy_prefix_to_buf,0.04,0.13,0.08550000000000003
bio_alloc_bioset,0.04,0.12,0.08550000000000002
ib_io_rd-1,0.07,0.1,0.08550000000000002
__find_get_block,0.05,0.11,0.08500000000000003
ipt_do_table,0.03,0.14,0.08500000000000002
add_transaction_credits,0.04,0.14,0.08450000000000003
ib_io_rd-2,0.06,0.11,0.08450000000000002
__vdso_getcpu,0.04,0.14,0.08400000000000005
__blk_mq_sched_bio_merge,0.04,0.11,0.08400000000000003
std::chrono::_V2::steady_clock::now,0.03,0.11,0.08400000000000002
__getblk,0.06,0.12,0.08350000000000003
mlog_open_and_write_index,0.04,0.14,0.08350000000000002
Item_field::used_tables,0.04,0.15,0.08250000000000005
mtr_t::release_block_at_savepoint,0.04,0.13,0.08250000000000002
ib_io_rd-3,0.06,0.1,0.08200000000000003
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> >, Malloc_allocator<std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> > >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.03,0.12,0.08200000000000002
Field_temporal::store,0.04,0.12,0.08150000000000002
file_read_actor,0.03,0.13,0.08050000000000003
ib_io_rd-4,0.07,0.09,0.08000000000000003
aio_complete,0.03,0.12,0.07950000000000002
sockfd_lookup_light,0.03,0.12,0.07900000000000003
CRYPTO_malloc,0.04,0.11,0.07850000000000003
MEM_ROOT::FreeBlocks,0.04,0.14,0.07850000000000001
row_sel_convert_mysql_key_to_innobase,0.04,0.13,0.07800000000000004
ext4_map_blocks,0.03,0.13,0.07800000000000003
push_warning_printf,0.03,0.11,0.07750000000000003
THD::convert_string,0.04,0.15,0.07700000000000003
Item::val_bool,0.05,0.11,0.07650000000000004
store_key::copy_inner,0.04,0.12,0.07650000000000004
Item_field::Item_field,0.04,0.1,0.07550000000000003
__inet_lookup_established,0.03,0.13,0.07550000000000003
statement_id_to_session,0.03,0.1,0.07500000000000002
std::string::_Rep::_S_create,0.04,0.13,0.07500000000000001
Item_cond::update_used_tables,0.03,0.12,0.07450000000000002
Query_block::apply_local_transforms,0.03,0.12,0.07450000000000002
skb_copy_datagram_iovec,0.04,0.13,0.07400000000000002
netif_rx,0.03,0.11,0.07400000000000002
Query_block::Query_block,0.04,0.11,0.07350000000000004
THD::raise_condition,0.04,0.11,0.07350000000000002
mem_heap_add_block,0.04,0.12,0.07250000000000002
ha_flush_logs,0.03,0.12,0.07200000000000004
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.03,0.12,0.07200000000000004
rw_lock_s_lock_spin,0.03,0.11,0.07200000000000002
blk_mq_get_driver_tag,0.04,0.11,0.07200000000000002
TABLE::init,0.04,0.1,0.07200000000000002
invoke_pre_parse_rewrite_plugins,0.03,0.12,0.07150000000000002
blk_account_io_start,0.03,0.12,0.07150000000000001
JOIN::make_tmp_tables_info,0.04,0.12,0.07100000000000004
handler::ha_reset,0.04,0.11,0.07100000000000004
netif_rx_internal,0.03,0.11,0.07100000000000002
rec_offs_nth_extern,0.04,0.12,0.07100000000000001
row_mysql_store_col_in_innobase_format,0.02,0.13,0.07050000000000002
sock_poll,0.04,0.1,0.07050000000000001
sbitmap_get,0.04,0.13,0.06950000000000003
Item_basic_constant::used_tables,0.04,0.12,0.06950000000000003
Optimize_table_order::choose_table_order,0.03,0.1,0.0695
str_to_datetime,0.03,0.11,0.06850000000000002
ext4_ext_map_blocks,0.02,0.11,0.06750000000000003
tcp_in_window.isra.18,0.02,0.1,0.06700000000000002
trx_prepare_for_mysql,0.04,0.09,0.06650000000000002
Fil_system::space_acquire,0.03,0.11,0.06600000000000003
rec_get_nth_field,0.02,0.1,0.066
mysql_audit_acquire_plugins,0.04,0.11,0.06450000000000002
rec_get_converted_size_comp,0.03,0.12,0.0645
ha_innobase::innobase_get_index,0.03,0.09,0.06400000000000003
tcp_current_mss,0.03,0.09,0.06400000000000002
Field::send_to_protocol,0.03,0.1,0.06350000000000003
Item_field::make_field,0.03,0.1,0.06350000000000003
srv_release_threads,0.02,0.11,0.06350000000000001
MYSQL_BIN_LOG::flush_cache_to_file,0.03,0.1,0.06300000000000001
pfs_end_table_io_wait_v1,0.02,0.11,0.06300000000000001
JOIN::join_free,0.03,0.11,0.06250000000000003
mem_heap_block_free,0.04,0.09,0.06250000000000001
IO_CACHE_ostream::flush,0.03,0.1,0.06250000000000001
mysql_unlock_some_tables,0.03,0.1,0.06250000000000001
fsp_is_undo_tablespace,0.03,0.08,0.06200000000000002
__cxxabiv1::__si_class_type_info::__do_dyncast,0.02,0.1,0.06150000000000002
Query_arena::free_items,0.02,0.1,0.06150000000000002
_cond_resched,0.04,0.1,0.06150000000000001
LinuxAIOHandler::find_completed_slot,0.04,0.1,0.06100000000000001
JOIN::create_access_paths,0.03,0.1,0.06050000000000001
fseg_create_general,0.03,0.1,0.06050000000000001
log_buffer_write,0.03,0.1,0.06000000000000002
add_to_page_cache_lru,0.03,0.09,0.06000000000000002
Fil_shard::get_file_for_io,0.03,0.1,0.06000000000000002
fsp_is_system_temporary,0.03,0.12,0.06000000000000001
Eq_creator::create_scalar_predicate,0.03,0.1,0.05950000000000002
Item_int::Item_int,0.03,0.1,0.05950000000000001
disk_map_sector_rcu,0.01,0.1,0.05900000000000001
__x86_indirect_thunk_rax,0.03,0.1,0.05900000000000001
iptable_nat_ipv4_local_fn,0.03,0.1,0.05900000000000001
Item_func::type,0.03,0.09,0.05800000000000002
srv_get_task_queue_length,0.03,0.12,0.05800000000000002
insert_events_statements_history,0.03,0.1,0.057500000000000016
fil_space_t::get_file_node,0.03,0.09,0.057500000000000016
page_waitqueue,0.03,0.08,0.057500000000000016
smp_apic_timer_interrupt,0.04,0.13,0.05750000000000001
apic_timer_interrupt,0.04,0.13,0.05750000000000001
TABLE::mark_column_used,0.02,0.09,0.057000000000000016
std::__detail::_Prime_rehash_policy::_M_next_bkt,0.02,0.08,0.05650000000000003
LEX::create_query_expr_and_block,0.02,0.08,0.056500000000000015
PFS_memory_safe_stat::count_free,0.02,0.1,0.056500000000000015
blk_mq_rq_ctx_init,0.03,0.1,0.05650000000000001
Item_field::type,0.03,0.08,0.05600000000000003
ext4_init_io_end,0.04,0.09,0.056000000000000015
do_async_page_fault,0.04,0.09,0.056000000000000015
async_page_fault,0.04,0.09,0.056000000000000015
trace_do_page_fault,0.04,0.09,0.056000000000000015
__do_page_fault,0.04,0.09,0.056000000000000015
fput,0.02,0.1,0.056000000000000015
Query_block::setup_tables,0.03,0.11,0.05600000000000001
mtr_t::sx_lock,0.02,0.1,0.05600000000000001
thd_ha_data,0.02,0.08,0.055500000000000015
Protocol_classic::store_string,0.02,0.09,0.055500000000000015
ib_log_files_g,0.05,0.06,0.05500000000000003
trx_undo_set_state_at_finish,0.03,0.1,0.055000000000000014
buf_read_ahead_linear,0.02,0.1,0.055000000000000014
register_binlog_handler,0.02,0.1,0.05500000000000001
tcp_event_new_data_sent,0.01,0.08,0.05500000000000001
Security_context::check_access,0.03,0.09,0.054500000000000014
sched_clock,0.03,0.08,0.054500000000000014
ib_src_main,0.04,0.07,0.05400000000000003
"std::__stable_sort_adaptive<Key_use*, Key_use*, long, __gnu_cxx::__ops::_Iter_comp_iter<bool",0.03,0.1,0.05350000000000003
fput_many,0.03,0.09,0.05350000000000003
skb_release_head_state,0.03,0.09,0.05350000000000001
activate_page,0.03,0.1,0.05350000000000001
handler::ha_delete_row,0.02,0.12,0.05300000000000001
pfs_set_thread_info_vc,0.03,0.08,0.05300000000000001
thd_to_innodb_session,0.02,0.08,0.053000000000000005
Item_func::itemize,0.03,0.08,0.05250000000000001
Field_long::type,0.02,0.08,0.052500000000000005
Arg_comparator::compare_int_signed,0.03,0.09,0.052500000000000005
kmem_cache_free,0.03,0.1,0.052000000000000025
btr_pcur_t::open_on_user_rec,0.03,0.1,0.052000000000000025
kmem_cache_alloc_node,0.03,0.08,0.05200000000000001
dd_dispatch_request,0.03,0.1,0.05200000000000001
kvm_sched_clock_read,0.02,0.08,0.05200000000000001
buf::Block_hint::buffer_fix_block_if_still_valid,0.02,0.08,0.052000000000000005
get_cached_schema_access,0.01,0.1,0.052000000000000005
handle_mm_fault,0.03,0.09,0.051500000000000025
ha_innobase::delete_row,0.02,0.12,0.05150000000000001
Query_expression::destroy,0.03,0.08,0.05150000000000001
check_column_grant_in_table_ref,0.01,0.1,0.051000000000000024
flush_end_io,0.03,0.08,0.05100000000000001
_IO_vsscanf,0.02,0.08,0.05100000000000001
btr_insert_on_non_leaf_level,0.01,0.13,0.05100000000000001
get_and_lock_tablespace_names,0.02,0.08,0.050500000000000024
do_wp_page,0.03,0.09,0.050000000000000024
wp_page_copy.isra.73,0.03,0.09,0.050000000000000024
mtr_t::start,0.01,0.11,0.05000000000000001
THD::set_time,0.03,0.08,0.049500000000000016
__ext4_handle_dirty_metadata,0.03,0.08,0.04950000000000001
btr_search_info_update_slow,0.02,0.1,0.04900000000000002
Item_field::result_type,0.02,0.08,0.04900000000000002
HazardPointer::is_hp,0.02,0.08,0.04900000000000001
Query_expression::Query_expression,0.01,0.08,0.04900000000000001
pfs_start_idle_wait_v1,0.01,0.09,0.049
__alloc_pages_nodemask,0.03,0.08,0.049
ext4_journal_check_start,0.01,0.1,0.04850000000000002
log_files_governor,0.04,0.06,0.04850000000000002
ibuf_merge_in_background,0.03,0.06,0.04850000000000002
security_file_permission,0.02,0.09,0.04850000000000001
alloc_pages_current,0.03,0.09,0.04850000000000001
JOIN::destroy,0.03,0.08,0.0485
tcp_poll,0.02,0.08,0.04800000000000001
is_indexed_agg_distinct,0.02,0.1,0.04800000000000001
Fil_shard::prepare_file_for_io,0.01,0.1,0.04750000000000001
__pthread_disable_asynccancel,0.02,0.08,0.04750000000000001
ha_innobase::end_stmt,0.01,0.08,0.04700000000000002
nf_nat_ipv4_local_fn,0.01,0.09,0.047000000000000014
JOIN::JOIN,0.02,0.08,0.047000000000000014
__add_to_page_cache_locked,0.02,0.07,0.04650000000000002
row_prebuilt_t::skip_concurrency_ticket,0.03,0.08,0.046500000000000014
COPY_INFO::get_function_default_columns,0.02,0.06,0.04650000000000001
__page_cache_alloc,0.03,0.09,0.04650000000000001
log_buffer_reserve,0.03,0.08,0.04650000000000001
my_convert,0.03,0.06,0.04600000000000002
Item_ident::walk,0.01,0.09,0.04600000000000002
dd_insert_requests,0.01,0.08,0.04600000000000001
vio_write,0.01,0.08,0.046000000000000006
Sql_cmd_update::make_base_table_fields,0.02,0.07,0.04550000000000002
btr_cur_update_in_place_log,0.01,0.1,0.04550000000000002
wake_up_bit,0.02,0.06,0.04550000000000002
dd_bio_merge,0.02,0.09,0.04550000000000001
Item_func_numhybrid::resolve_type,0.02,0.08,0.045500000000000006
trx_undo_set_state_at_prepare,0.02,0.07,0.045500000000000006
__kmalloc_reserve.isra.32,0.03,0.08,0.045500000000000006
substitute_gc,0.01,0.09,0.0455
__memmove_ssse3_back,0.02,0.07,0.04500000000000002
[libaio.so.1.0.1],0.01,0.08,0.045000000000000005
__dynamic_cast,0.03,0.07,0.04450000000000002
Item_equal::Item_equal,0.01,0.06,0.04400000000000002
Query_block::simplify_joins,0.02,0.08,0.04400000000000001
mempool_alloc,0.01,0.07,0.044000000000000004
jbd2_journal_add_journal_head,0.02,0.08,0.044000000000000004
THD::update_slow_query_status,0.01,0.08,0.044000000000000004
Protocol_classic::start_result_metadata,0.02,0.07,0.044000000000000004
PTI_simple_ident_nospvar_ident::itemize,0.02,0.08,0.044000000000000004
PTI_get_system_variable::itemize,0.02,0.11,0.044
Query_block::term_type,0.02,0.08,0.043500000000000025
LRUItr::start,0.02,0.07,0.04350000000000001
ext4_write_checks.isra.8,0.02,0.08,0.04350000000000001
memcpy@plt,0.02,0.06,0.043500000000000004
Item_field::cleanup,0.01,0.08,0.043500000000000004
JOIN::get_best_combination,0.01,0.08,0.0435
make_cond_for_table,0.02,0.07,0.04315789473684212
THD::end_statement,0.01,0.07,0.04300000000000002
test_clear_page_writeback,0.01,0.07,0.04300000000000002
Rows_log_event::~Rows_log_event,0.02,0.08,0.04300000000000002
my_strtoll10,0.02,0.06,0.043000000000000003
_raw_spin_lock_bh,0.02,0.07,0.043000000000000003
tcp_rearm_rto,0.01,0.08,0.043000000000000003
Field_new_decimal::send_to_protocol,0.02,0.08,0.043000000000000003
Optimize_table_order::greedy_search,0.02,0.07,0.04250000000000002
check_grant,0.02,0.07,0.04250000000000002
row_prebuilt_t::end_stmt,0.02,0.08,0.04250000000000002
buf_page_t::was_stale,0.01,0.07,0.04250000000000002
buf_page_lsn_check,0.02,0.06,0.04250000000000002
skb_clone,0.01,0.08,0.04250000000000001
__nf_ct_refresh_acct,0.01,0.08,0.042000000000000016
Field::eq,0.01,0.07,0.042000000000000016
blk_rq_map_sg,0.02,0.08,0.04200000000000001
ptep_clear_flush,0.01,0.08,0.041500000000000016
flush_tlb_page,0.01,0.08,0.041500000000000016
dd::cache::Dictionary_client::commit_modified_objects,0.02,0.09,0.041500000000000016
_IO_vfscanf,0.01,0.06,0.041500000000000016
get_page_from_freelist,0.02,0.08,0.041500000000000016
handler::read_cost,0.01,0.08,0.041500000000000016
fil_space_release,0.01,0.08,0.041000000000000016
nf_nat_ipv4_fn,0.02,0.07,0.041000000000000016
release_pages,0.01,0.07,0.041000000000000016
mempool_alloc_slab,0.01,0.08,0.04100000000000001
Item_field::val_int,0.02,0.09,0.04100000000000001
lock_rec_insert_check_and_lock,0.01,0.06,0.041
buf_LRU_adjust_hp,0.01,0.06,0.040500000000000015
unlock_buffer,0.01,0.06,0.040500000000000015
Diagnostics_area::push_warning,0.01,0.06,0.0405
Item::save_in_field_no_warnings,0.01,0.09,0.040000000000000015
Table_cache::release_table,0.03,0.09,0.040000000000000015
dyn_buf_t<512ul>::push<mtr_memo_slot_t*>,0.01,0.07,0.040000000000000015
Field_temporal_with_date::convert_str_to_TIME,0.01,0.06,0.040000000000000015
create_last_word_mask,0.01,0.06,0.040000000000000015
__blkg_lookup,0.01,0.06,0.04000000000000001
mtr_t::~mtr_t,0.01,0.09,0.04
fsnotify,0.02,0.08,0.04
jbd2_journal_dirty_metadata,0.02,0.06,0.04
Item::check_cols,0.01,0.06,0.039500000000000014
Item_func_plus::decimal_op,0.03,0.07,0.039500000000000014
buf_flush_ready_for_replace,0.01,0.06,0.039500000000000014
que_thr_move_to_run_state_for_mysql,0.02,0.08,0.03950000000000001
Item_equal::resolve_type,0.01,0.08,0.03949999999999999
my_decimal2binary,0.01,0.06,0.039000000000000014
blkg_lookup,0.01,0.06,0.039000000000000014
__sbitmap_get_word,0.01,0.08,0.03900000000000001
dict_mem_table_create,0.02,0.06,0.039
check_table_name,0.01,0.08,0.039
Rows_log_event::do_add_row_data,0.01,0.06,0.039
sync_array_reserve_cell,0.02,0.06,0.03850000000000001
THD::reset_for_next_command,0.01,0.07,0.03850000000000001
ut_lock_free_hash_t::get_tuple,0.01,0.06,0.03850000000000001
unroll_tree_refs,0.01,0.06,0.03850000000000001
Table_map_log_event::write_data_body,0.01,0.07,0.03800000000000001
__kmalloc_node_track_caller,0.01,0.07,0.038000000000000006
native_flush_tlb_others,0.01,0.08,0.038000000000000006
smp_call_function_many,0.01,0.08,0.038000000000000006
open_temporary_tables,0.01,0.06,0.038
get_system_variable,0.02,0.09,0.03750000000000001
Item::real_item,0.01,0.08,0.03750000000000001
Query_arena::add_item,0.01,0.07,0.037500000000000006
Sql_condition::Sql_condition,0.01,0.06,0.03700000000000001
__nf_ct_l4proto_find,0.01,0.07,0.03700000000000001
net_store_length,0.02,0.06,0.03700000000000001
Optimize_table_order::best_extension_by_limited_search,0.01,0.07,0.03700000000000001
iov_iter_copy_from_user_atomic,0.01,0.07,0.03700000000000001
Table_map_log_event::init_signedness_field,0.01,0.06,0.037
MEM_ROOT::Alloc,0.01,0.07,0.037
THD::binlog_prepare_pending_rows_event<Write_rows_log_event>,0.01,0.06,0.03650000000000001
path_put,0.01,0.07,0.03650000000000001
getnstimeofday64,0.02,0.06,0.03650000000000001
locksys::Shard_naked_latch_guard::Shard_naked_latch_guard,0.01,0.06,0.03650000000000001
Field_long::result_type,0.01,0.06,0.03650000000000001
sync_array_free_cell,0.02,0.06,0.03650000000000001
Security_context::is_access_restricted_on_db,0.01,0.06,0.03650000000000001
pfs_end_idle_wait_v1,0.01,0.06,0.036500000000000005
my_hash_sort_mb_bin,0.01,0.08,0.036315789473684225
memcpy_toiovec,0.01,0.07,0.03600000000000001
enqueue_to_backlog,0.01,0.08,0.03600000000000001
